"entity_type","name","alt_names","slug","category","subcategory","short_description","long_description","key_facts","real_world_basis","first_shown_in","first_shown_date","confirmed_status","source_tier","source_url","source_date","confidence","official_image_exists","related_entities","search_terms","notes"
"vehicle","Sanchez (livery)","","sanchez-livery","Motorcycles","Dirtbike","Sanchez (livery) is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Maibatsu.","Sanchez (livery) appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Maibatsu. Grand Theft Auto uses invented car brands, so Maibatsu is not a real company. The wiki files it in the Motorcycles class, with a Dirtbike body. The vehicle type is given as dirtbike. It seats 2. A price of $7,000 is listed, but the wiki takes that figure from GTA V and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Maibatsu;Class: Motorcycles;Body style: Dirtbike;Seats: 2;Listed price: $7,000 (from GTA V, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Sanchez_(livery)","2026-09-13","LOW","NO","Maibatsu","gta 6 sanchez (livery);sanchez (livery) gta 6;gta 6 maibatsu","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Sandking XL","","sandking-xl","Off-Road","Crew cab pickup truck","Sandking XL is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Vapid.","Sandking XL appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Vapid. Grand Theft Auto uses invented car brands, so Vapid is not a real company. The wiki files it in the Off-Road class, with a Crew cab pickup truck body. The vehicle type is given as lighttruck. It seats 4. A price of $45,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Vapid;Class: Off-Road;Body style: Crew cab pickup truck;Seats: 4;Listed price: $45,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Sandking_XL","2026-09-13","LOW","NO","Vapid","gta 6 sandking xl;sandking xl gta 6;gta 6 vapid","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Schafter LWB","","schafter-lwb","Sports","4-door saloon","Schafter LWB is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Benefactor.","Schafter LWB appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Benefactor. Grand Theft Auto uses invented car brands, so Benefactor is not a real company. The wiki files it in the Sports class, with a 4-door saloon body. The vehicle type is given as fullsize. It seats 4. A price of $208,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Benefactor;Class: Sports;Body style: 4-door saloon;Seats: 4;Listed price: $208,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Schafter_LWB","2026-09-13","LOW","NO","Benefactor","gta 6 schafter lwb;schafter lwb gta 6;gta 6 benefactor","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Schafter V12","","schafter-v12","Sports","4-door saloon","Schafter V12 is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Benefactor.","Schafter V12 appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Benefactor. Grand Theft Auto uses invented car brands, so Benefactor is not a real company. The wiki files it in the Sports class, with a 4-door saloon body. It seats 4. A price of $116,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Benefactor;Class: Sports;Body style: 4-door saloon;Seats: 4;Listed price: $116,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Schafter_V12","2026-09-13","LOW","NO","Benefactor","gta 6 schafter v12;schafter v12 gta 6;gta 6 benefactor","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Scorcher","","scorcher","Cycles","Hardtail mountain bike","Scorcher is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by PED Cycles.","Scorcher appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as PED Cycles. Grand Theft Auto uses invented car brands, so PED Cycles is not a real company. The wiki files it in the Cycles class, with a Hardtail mountain bike body. The vehicle type is given as bicycle. It seats 1. A price of $1,000 is listed, but the wiki takes that figure from GTA V and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: PED Cycles;Class: Cycles;Body style: Hardtail mountain bike;Seats: 1;Listed price: $1,000 (from GTA V, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Scorcher","2026-09-13","LOW","NO","PED Cycles","gta 6 scorcher;scorcher gta 6;gta 6 ped cycles","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Sea Sparrow","","sea-sparrow","Helicopters","Three-bladed utility helicopter","Sea Sparrow is a vehicle listed for GTA 6 on the GTA Fandom wiki.","Sea Sparrow appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The wiki files it in the Helicopters class, with a Three-bladed utility helicopter body. The vehicle type is given as singleheli. It seats 2. A price of $1,815,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Class: Helicopters;Body style: Three-bladed utility helicopter;Seats: 2;Listed price: $1,815,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Sea_Sparrow_(HD_Universe)","2026-09-13","LOW","NO","","gta 6 sea sparrow;sea sparrow gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Seashark","","seashark","Boats","Jet ski","Seashark is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Speedophile.","Seashark appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Speedophile. Grand Theft Auto uses invented car brands, so Speedophile is not a real company. The wiki files it in the Boats class, with a Jet ski body. The vehicle type is given as motorboat. It seats 2. A price of $16,899 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Speedophile;Class: Boats;Body style: Jet ski;Seats: 2;Listed price: $16,899 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Seashark","2026-09-13","LOW","NO","Speedophile","gta 6 seashark;seashark gta 6;gta 6 speedophile","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Seashark (second generation)","","seashark-second-generation","","Jet ski","Seashark (second generation) is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Speedophile.","Seashark (second generation) appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Speedophile. Grand Theft Auto uses invented car brands, so Speedophile is not a real company. The body style is given as Jet ski. The vehicle type is given as motorboat. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Speedophile;Body style: Jet ski;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Seashark_(second_generation)","2026-09-13","LOW","NO","Speedophile","gta 6 seashark (second generation);seashark (second generation) gta 6;gta 6 speedophile","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Shamal","","shamal","Planes","Business jet, Regional jet","Shamal is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Buckingham.","Shamal appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Buckingham. Grand Theft Auto uses invented car brands, so Buckingham is not a real company. The wiki files it in the Planes class, with a Business jet, Regional jet body. The vehicle type is given as monoplane. It seats 1. A price of $1,150,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Buckingham;Class: Planes;Body style: Business jet, Regional jet;Seats: 1;Listed price: $1,150,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Shamal","2026-09-13","LOW","NO","Buckingham","gta 6 shamal;shamal gta 6;gta 6 buckingham","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Sheriff SUV","","sheriff-suv","Emergency","4-door SUV","Sheriff SUV is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Declasse.","Sheriff SUV appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Declasse. Grand Theft Auto uses invented car brands, so Declasse is not a real company. The wiki files it in the Emergency class, with a 4-door SUV body. The vehicle type is given as lighttruck. It seats 8. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Declasse;Class: Emergency;Body style: 4-door SUV;Seats: 8;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Sheriff_SUV","2026-09-13","LOW","NO","Declasse","gta 6 sheriff suv;sheriff suv gta 6;gta 6 declasse","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Slamvan","","slamvan","Muscle","2-door pickup truck","Slamvan is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Vapid.","Slamvan appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Vapid. Grand Theft Auto uses invented car brands, so Vapid is not a real company. The wiki files it in the Muscle class, with a 2-door pickup truck body. The vehicle type is given as lighttruck. It seats 2. A price of $49,500 is listed, but the wiki takes that figure from GTA V and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Vapid;Class: Muscle;Body style: 2-door pickup truck;Seats: 2;Listed price: $49,500 (from GTA V, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Slamvan_(HD_Universe)","2026-09-13","LOW","NO","Vapid","gta 6 slamvan;slamvan gta 6;gta 6 vapid","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Speedo","","speedo","Vans","Four-door cargo van","Speedo is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Vapid.","Speedo appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Vapid. Grand Theft Auto uses invented car brands, so Vapid is not a real company. The wiki files it in the Vans class, with a Four-door cargo van body. The vehicle type is given as lighttruck. It seats 4. A price of $15,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Vapid;Class: Vans;Body style: Four-door cargo van;Seats: 4;Listed price: $15,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Speedo","2026-09-13","LOW","NO","Vapid","gta 6 speedo;speedo gta 6;gta 6 vapid","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Squalo","","squalo","Boats","motorboat","Squalo is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Shitzu.","Squalo appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Shitzu. Grand Theft Auto uses invented car brands, so Shitzu is not a real company. The wiki files it in the Boats class. The vehicle type is given as motorboat. It seats 2. A price of $196,621 is listed, but the wiki takes that figure from GTA V and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Shitzu;Class: Boats;Seats: 2;Listed price: $196,621 (from GTA V, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Squalo_(HD_Universe)","2026-09-13","LOW","NO","Shitzu","gta 6 squalo;squalo gta 6;gta 6 shitzu","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Stanier","","stanier","Sedans","4-door sedan","Stanier is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Vapid.","Stanier appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Vapid. Grand Theft Auto uses invented car brands, so Vapid is not a real company. The wiki files it in the Sedans class, with a 4-door sedan body. The vehicle type is given as fullsize. It seats 4. A price of $10,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Vapid;Class: Sedans;Body style: 4-door sedan;Seats: 4;Listed price: $10,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Stanier","2026-09-13","LOW","NO","Vapid","gta 6 stanier;stanier gta 6;gta 6 vapid","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Static Planes","","static-planes","","Narrow-body jet airliner","Static Planes is a vehicle listed for GTA 6 on the GTA Fandom wiki.","Static Planes appear on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The body style is given as Narrow-body jet airliner. The vehicle type is given as monoplane. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Body style: Narrow-body jet airliner;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Static_Planes","2026-09-13","LOW","NO","","gta 6 static planes;static planes gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Stratum","","stratum","Sedans","4-door station wagon","Stratum is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Zirconium.","Stratum appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Zirconium. Grand Theft Auto uses invented car brands, so Zirconium is not a real company. The wiki files it in the Sedans class, with a 4-door station wagon body. The vehicle type is given as midsize. It seats 4. A price of $10,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Zirconium;Class: Sedans;Body style: 4-door station wagon;Seats: 4;Listed price: $10,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Stratum_(HD_Universe)","2026-09-13","LOW","NO","Zirconium","gta 6 stratum;stratum gta 6;gta 6 zirconium","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Street Blazer","","street-blazer","Off-Road","Quad bike","Street Blazer is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Nagasaki.","Street Blazer appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Nagasaki. Grand Theft Auto uses invented car brands, so Nagasaki is not a real company. The wiki files it in the Off-Road class, with a Quad bike body. The vehicle type is given as atv. It seats 1. A price of $81,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Nagasaki;Class: Off-Road;Body style: Quad bike;Seats: 1;Listed price: $81,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Street_Blazer","2026-09-13","LOW","NO","Nagasaki","gta 6 street blazer;street blazer gta 6;gta 6 nagasaki","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Sugoi","","sugoi","Sports","5-door hatchback","Sugoi is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Dinka.","Sugoi appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Dinka. Grand Theft Auto uses invented car brands, so Dinka is not a real company. The wiki files it in the Sports class, with a 5-door hatchback body. The vehicle type is given as sportcompact. It seats 4. A price of $1,224,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Dinka;Class: Sports;Body style: 5-door hatchback;Seats: 4;Listed price: $1,224,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Sugoi","2026-09-13","LOW","NO","Dinka","gta 6 sugoi;sugoi gta 6;gta 6 dinka","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Sultan","","sultan","Sports","4-door sedan","Sultan is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Karin.","Sultan appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Karin. Grand Theft Auto uses invented car brands, so Karin is not a real company. The wiki files it in the Sports class, with a 4-door sedan body. The vehicle type is given as midsize. It seats 4. A price of $12,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Karin;Class: Sports;Body style: 4-door sedan;Seats: 4;Listed price: $12,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Sultan_(HD_Universe)","2026-09-13","LOW","NO","Karin","gta 6 sultan;sultan gta 6;gta 6 karin","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","SuperVolito","","supervolito","Helicopters","Utility helicopter","SuperVolito is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Buckingham.","SuperVolito appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Buckingham. Grand Theft Auto uses invented car brands, so Buckingham is not a real company. The wiki files it in the Helicopters class, with a Utility helicopter body. The vehicle type is given as singleheli. It seats 4. A price of $2,113,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Buckingham;Class: Helicopters;Body style: Utility helicopter;Seats: 4;Listed price: $2,113,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/SuperVolito","2026-09-13","LOW","NO","Buckingham","gta 6 supervolito;supervolito gta 6;gta 6 buckingham","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Swift","","swift","Helicopters","Four-bladed helicopters","Swift is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Maibatsu, Buckingham.","Swift appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Maibatsu, Buckingham. Grand Theft Auto uses invented car brands, so Maibatsu, Buckingham is not a real company. The wiki files it in the Helicopters class, with a Four-bladed helicopters body. The vehicle type is given as singleheli. It seats 2. A price of $1,500,000 is listed, but the wiki takes that figure from GTA V and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Maibatsu, Buckingham;Class: Helicopters;Body style: Four-bladed helicopters;Seats: 2;Listed price: $1,500,000 (from GTA V, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Swift","2026-09-13","LOW","NO","Maibatsu, Buckingham","gta 6 swift;swift gta 6;gta 6 maibatsu, buckingham","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Tailgater","","tailgater","Sedans","4-door saloon","Tailgater is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Obey.","Tailgater appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Obey. Grand Theft Auto uses invented car brands, so Obey is not a real company. The wiki files it in the Sedans class, with a 4-door saloon body. The vehicle type is given as midsize. It seats 4. A price of $55,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Obey;Class: Sedans;Body style: 4-door saloon;Seats: 4;Listed price: $55,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Tailgater","2026-09-13","LOW","NO","Obey","gta 6 tailgater;tailgater gta 6;gta 6 obey","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Tempesta","","tempesta","Super","2-door coupé","Tempesta is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Pegassi.","Tempesta appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Pegassi. Grand Theft Auto uses invented car brands, so Pegassi is not a real company. The wiki files it in the Super class, with a 2-door coupé body. The vehicle type is given as supercar. It seats 2. A price of $1,329,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Pegassi;Class: Super;Body style: 2-door coupé;Seats: 2;Listed price: $1,329,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Tempesta","2026-09-13","LOW","NO","Pegassi","gta 6 tempesta;tempesta gta 6;gta 6 pegassi","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Toros","","toros","SUVs","4-door SUV","Toros is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Pegassi.","Toros appear on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Pegassi. Grand Theft Auto uses invented car brands, so Pegassi is not a real company. The wiki files it in the SUVs class, with a 4-door SUV body. The vehicle type is given as lighttruck. It seats 4. A price of $498,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Pegassi;Class: SUVs;Body style: 4-door SUV;Seats: 4;Listed price: $498,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Toros","2026-09-13","LOW","NO","Pegassi","gta 6 toros;toros gta 6;gta 6 pegassi","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Towtruck (Yankee-based)","","towtruck-yankee-based","Utility","Tow truck","Towtruck (Yankee-based) is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Vapid.","Towtruck (Yankee-based) appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Vapid. Grand Theft Auto uses invented car brands, so Vapid is not a real company. The wiki files it in the Utility class, with a Tow truck body. The vehicle type is given as mediumtruck. It seats 2. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Vapid;Class: Utility;Body style: Tow truck;Seats: 2;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Towtruck_(Yankee-based)","2026-09-13","LOW","NO","Vapid","gta 6 towtruck (yankee-based);towtruck (yankee-based) gta 6;gta 6 vapid","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Trailer (container)","","trailer-container","Utility","Container trailer, Curtain-side trailer","Trailer (container) is a vehicle listed for GTA 6 on the GTA Fandom wiki.","Trailer (container) appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The wiki files it in the Utility class, with a Container trailer, Curtain-side trailer body. The vehicle type is given as tractortrailer. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Class: Utility;Body style: Container trailer, Curtain-side trailer;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Trailer_(container)","2026-09-13","LOW","NO","","gta 6 trailer (container);trailer (container) gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
