"entity_type","name","alt_names","slug","category","subcategory","short_description","long_description","key_facts","real_world_basis","first_shown_in","first_shown_date","confirmed_status","source_tier","source_url","source_date","confidence","official_image_exists","related_entities","search_terms","notes"
"business","LU-83","","lu-83","vehicleproducts","vehicleproducts","LU-83 is a vehicleproducts listed for GTA 6 on the GTA Fandom wiki.","LU-83 appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicleproducts. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicleproducts;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/LU-83","2026-09-13","LOW","NO","","gta 6 lu-83;lu-83 gta 6;gta 6 vehicleproducts","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Lucky Plucker","","lucky-plucker","fastfood","fastfood","Lucky Plucker is a fastfood listed for GTA 6 on the GTA Fandom wiki.","Lucky Plucker appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a fastfood. The wiki lists it across 4 places in the series: Los Santos, San Andreas, Port Gellhorn, Leonida (See more). Leonida, Key Lento and Vice City are the GTA 6 entries in that list. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: fastfood;Listed locations: Los Santos, San Andreas, Port Gellhorn, Leonida (See more);Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Lucky_Plucker","2026-09-13","LOW","NO","","gta 6 lucky plucker;lucky plucker gta 6;gta 6 fastfood","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Lucré","","lucre","food","food","Lucré is a food listed for GTA 6 on the GTA Fandom wiki.","Lucré appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a food. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: food;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Lucr%C3%A9","2026-09-13","LOW","NO","","gta 6 lucré;lucré gta 6;gta 6 food","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Lure Predator","","lure-predator","vehicles","vehicles","Lure Predator is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Lure Predator appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Lure_Predator","2026-09-13","LOW","NO","","gta 6 lure predator;lure predator gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Lure & Reel","","lure-reel","","","Lure & Reel is a business listed for GTA 6 on the GTA Fandom wiki.","Lure & Reel appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Lure_%26_Reel","2026-09-13","LOW","NO","","gta 6 lure & reel;lure & reel gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Maibatsu Corporation","","maibatsu-corporation","conglomerate","conglomerate","Maibatsu Corporation is a conglomerate listed for GTA 6 on the GTA Fandom wiki.","Maibatsu Corporation appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a conglomerate. The wiki lists it across 3 places in the series: Maibatsu Factory, Los Santos, San Andreas. None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: conglomerate;Listed locations: Maibatsu Factory, Los Santos, San Andreas;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Maibatsu_Corporation_(HD_Universe)","2026-09-13","LOW","NO","","gta 6 maibatsu corporation;maibatsu corporation gta 6;gta 6 conglomerate","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Mammoth","","mammoth","Automotive","Automotive","Mammoth is a Automotive listed for GTA 6 on the GTA Fandom wiki.","Mammoth appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a Automotive. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: Automotive;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Mammoth","2026-09-13","LOW","NO","","gta 6 mammoth;mammoth gta 6;gta 6 Automotive","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Manman","","manman","food","food","Manman is a food listed for GTA 6 on the GTA Fandom wiki.","Manman appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a food. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: food;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Manman","2026-09-13","LOW","NO","","gta 6 manman;manman gta 6;gta 6 food","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Marbles","","marbles","","","Marbles are businesses listed for GTA 6 on the GTA Fandom wiki.","Marbles appear on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Marbles","2026-09-13","LOW","NO","","gta 6 marbles;marbles gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Mega Noticias","","mega-noticias","news","news","Mega Noticias is a news listed for GTA 6 on the GTA Fandom wiki.","Mega Noticias appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a news. The wiki lists it across 2 places in the series: Vice City, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: news;Listed locations: Vice City, Leonida;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Mega_Noticias","2026-09-13","LOW","NO","","gta 6 mega noticias;mega noticias gta 6;gta 6 news","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Megamundo","","megamundo","entertainment","entertainment","Megamundo is a Grand Theft Auto VI entertainment venue, the Megamundo Building in Vice City, Leonida, listed on the GTA Fandom wiki.","Megamundo appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a entertainment. The wiki lists it across 3 places in the series: Megamundo Building, Vice City, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: entertainment;Listed locations: Megamundo Building, Vice City, Leonida;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Megamundo","2026-09-13","LOW","NO","","gta 6 megamundo;megamundo gta 6;gta 6 entertainment","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","MID","","mid","","","MID is a business listed for GTA 6 on the GTA Fandom wiki.","MID appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/MID","2026-09-13","LOW","NO","","gta 6 mid;mid gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","MTL","","mtl","vehicles","vehicles","MTL is a vehicles listed for GTA 6 on the GTA Fandom wiki.","MTL appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/MTL","2026-09-13","LOW","NO","","gta 6 mtl;mtl gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Music Entertainment Television","MeTV","music-entertainment-television","entertainment","entertainment","Music Entertainment Television is a entertainment listed for GTA 6 on the GTA Fandom wiki.","Music Entertainment Television appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a entertainment. It is also called MeTV. The wiki lists it across 3 places in the series: MeTV Building, Liberty City, Liberty. None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: entertainment;Listed locations: MeTV Building, Liberty City, Liberty;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/MeTV","2026-09-13","LOW","NO","","gta 6 music entertainment television;music entertainment television gta 6;gta 6 entertainment","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Nagasaki","","nagasaki","vehicles","vehicles","Nagasaki is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Nagasaki appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Nagasaki","2026-09-13","LOW","NO","","gta 6 nagasaki;nagasaki gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Navitrak","","navitrak","shipping","shipping","Navitrak is a shipping listed for GTA 6 on the GTA Fandom wiki.","Navitrak appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a shipping. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: shipping;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Navitrak","2026-09-13","LOW","NO","","gta 6 navitrak;navitrak gta 6;gta 6 shipping","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","NEDS","Nitrous Enhanced Drive Systems","neds","vehicleparts","vehicleparts","NEDS are vehiclepartss listed for GTA 6 on the GTA Fandom wiki.","NEDS appear on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicleparts. It is also called Nitrous Enhanced Drive Systems. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicleparts;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Nitrous_Enhanced_Drive_Systems","2026-09-13","LOW","NO","","gta 6 neds;neds gta 6;gta 6 vehicleparts","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Obey","","obey","vehicles","vehicles","Obey is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Obey appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Obey","2026-09-13","LOW","NO","","gta 6 obey;obey gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Ocelot","","ocelot","vehicles","vehicles","Ocelot is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Ocelot appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Ocelot","2026-09-13","LOW","NO","","gta 6 ocelot;ocelot gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","oilio","","oilio","vehicleparts","vehicleparts","oilio is a vehicleparts listed for GTA 6 on the GTA Fandom wiki.","oilio appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicleparts. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicleparts;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Oilio","2026-09-13","LOW","NO","","gta 6 oilio;oilio gta 6;gta 6 vehicleparts","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Old Gen","OG","old-gen","fashion","fashion","Old Gen is a fashion listed for GTA 6 on the GTA Fandom wiki.","Old Gen appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a fashion. It is also called OG. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: fashion;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Old_Gen","2026-09-13","LOW","NO","","gta 6 old gen;old gen gta 6;gta 6 fashion","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","ONO","","ono","electronics","electronics","ONO is a electronics listed for GTA 6 on the GTA Fandom wiki.","ONO appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a electronics. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: electronics;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/ONO","2026-09-13","LOW","NO","","gta 6 ono;ono gta 6;gta 6 electronics","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Patriot Beer","Patriot","patriot-beer","alcohol","alcohol","Patriot Beer is a alcohol listed for GTA 6 on the GTA Fandom wiki.","Patriot Beer appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a alcohol. It is also called Patriot. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: alcohol;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Patriot_Beer","2026-09-13","LOW","NO","","gta 6 patriot beer;patriot beer gta 6;gta 6 alcohol","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Pegassi","","pegassi","vehicles","vehicles","Pegassi is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Pegassi appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Pegassi","2026-09-13","LOW","NO","","gta 6 pegassi;pegassi gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Perseus","","perseus","fashion","fashion","Perseus is a fashion listed for GTA 6 on the GTA Fandom wiki.","Perseus appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a fashion. The wiki lists it across 4 places in the series: Liberty City, Liberty, Los Santos, San Andreas (See more). None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. Named staff are given as Marcus (GTA IV). The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: fashion;Listed locations: Liberty City, Liberty, Los Santos, San Andreas (See more);Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Perseus","2026-09-13","LOW","NO","","gta 6 perseus;perseus gta 6;gta 6 fashion","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Pfister","","pfister","vehicles","vehicles","Pfister is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Pfister appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Pfister_(HD_Universe)","2026-09-13","LOW","NO","","gta 6 pfister;pfister gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Phat Chips","","phat-chips","snack","snack","Phat Chips are snacks listed for GTA 6 on the GTA Fandom wiki.","Phat Chips appear on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a snack. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: snack;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Phat_Chips","2026-09-13","LOW","NO","","gta 6 phat chips;phat chips gta 6;gta 6 snack","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Phix","","phix","medicine","medicine","Phix is a medicine listed for GTA 6 on the GTA Fandom wiki.","Phix appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a medicine. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: medicine;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Phix","2026-09-13","LOW","NO","","gta 6 phix;phix gta 6;gta 6 medicine","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Pißwasser","","pi-wasser","alcohol","alcohol","Pißwasser is a alcohol listed for GTA 6 on the GTA Fandom wiki.","Pißwasser appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a alcohol. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: alcohol;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Pi%C3%9Fwasser","2026-09-13","LOW","NO","","gta 6 pißwasser;pißwasser gta 6;gta 6 alcohol","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Pîlok","","pilok","alcohol","alcohol","Pîlok is a alcohol listed for GTA 6 on the GTA Fandom wiki.","Pîlok appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a alcohol. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: alcohol;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/P%C3%AElok","2026-09-13","LOW","NO","","gta 6 pîlok;pîlok gta 6;gta 6 alcohol","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Pindayho Cerveza","","pindayho-cerveza","alcohol","alcohol","Pindayho Cerveza is a alcohol listed for GTA 6 on the GTA Fandom wiki.","Pindayho Cerveza appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a alcohol. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: alcohol;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Pindayho_Cerveza","2026-09-13","LOW","NO","","gta 6 pindayho cerveza;pindayho cerveza gta 6;gta 6 alcohol","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Port Gellhorn Police Department","PGPD","port-gellhorn-police-department","police","police","Port Gellhorn Police Department is a police listed for GTA 6 on the GTA Fandom wiki.","Port Gellhorn Police Department appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a police. It is also called PGPD. Vehicles tied to it are given as Vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: police;Associated vehicles: Vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Port_Gellhorn_Police_Department","2026-09-13","LOW","NO","Vehicles","gta 6 port gellhorn police department;port gellhorn police department gta 6;gta 6 police","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Principe","","principe","vehicles","vehicles","Principe is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Principe appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Principe","2026-09-13","LOW","NO","","gta 6 principe;principe gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Protection of Animals & Controlled Hunting","","protection-of-animals-controlled-hunting","animalprotection","animalprotection","Protection of Animals & Controlled Hunting is a animalprotection listed for GTA 6 on the GTA Fandom wiki.","Protection of Animals & Controlled Hunting appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a animalprotection. The wiki lists it across 1 place in the series: Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. Vehicles tied to it are given as Vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: animalprotection;Listed locations: Leonida;Associated vehicles: Vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Protection_of_Animals_%26_Controlled_Hunting","2026-09-13","LOW","NO","Vehicles","gta 6 protection of animals & controlled hunting;protection of animals & controlled hunting gta 6;gta 6 animalprotection","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Pussycat","","pussycat","Adult Entertainment magazine","Adult Entertainment magazine","Pussycat is a Adult Entertainment magazine listed for GTA 6 on the GTA Fandom wiki.","Pussycat appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a Adult Entertainment magazine. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: Adult Entertainment magazine;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Pussycat","2026-09-13","LOW","NO","","gta 6 pussycat;pussycat gta 6;gta 6 Adult Entertainment magazine","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Quickshop","Quickshop Grocery Store/Gas Station","quickshop","convenience store","convenience store","Quickshop is a convenience store listed for GTA 6 on the GTA Fandom wiki.","Quickshop appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a convenience store. It is also called Quickshop Grocery Store/Gas Station. The wiki lists it across 1 place in the series: State of Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: convenience store;Listed locations: State of Leonida;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Quickshop","2026-09-13","LOW","NO","","gta 6 quickshop;quickshop gta 6;gta 6 convenience store","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
